year,month,country,category,value_rupee,value_usd,currency,unit,note
2008,September,France,Export,98684.93,216.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,France,Import,270515.92,593.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,France,Trade Balance,-171830.99,-377.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Germany,Export,239780.71,526.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Germany,Import,413602.71,907.57,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Germany,Trade Balance,-173822.0,-381.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Hong Kong,Export,359009.77,787.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Hong Kong,Import,364476.58,799.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Hong Kong,Trade Balance,-5466.81,-11.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Indonesia,Export,118640.59,260.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Indonesia,Import,305037.38,669.44,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Indonesia,Trade Balance,-186396.79,-409.1,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Iraq,Export,15940.02,34.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Iraq,Import,397196.23,871.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Iraq,Trade Balance,-381256.21,-836.76,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Italy,Export,128100.49,281.08,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Italy,Import,175567.23,385.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Italy,Trade Balance,-47466.74,-104.13,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Japan,Export,136255.26,299.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Japan,Import,272479.05,597.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Japan,Trade Balance,-136223.79,-298.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Kuwait,Export,36640.81,80.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Kuwait,Import,565206.7,1240.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Kuwait,Trade Balance,-528565.89,-1160.1,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Malaysia,Export,103673.38,227.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Malaysia,Import,351181.57,770.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Malaysia,Trade Balance,-247508.19,-543.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Nepal,Export,66918.36,146.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Nepal,Import,18219.94,40.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Nepal,Trade Balance,48698.42,106.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Netherlands,Export,257485.52,565.01,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Netherlands,Import,69294.79,152.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Netherlands,Trade Balance,188190.73,412.97,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Nigeria,Export,66116.86,145.05,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Nigeria,Import,404993.0,888.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Nigeria,Trade Balance,-338876.14,-743.81,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,North Korea,Export,202488.05,444.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,North Korea,Import,387971.74,851.41,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,North Korea,Trade Balance,-185483.69,-407.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Qatar,Export,27502.9,60.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Qatar,Import,127856.16,280.63,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Qatar,Trade Balance,-100353.26,-220.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Russia,Export,39656.24,86.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Russia,Import,171996.13,377.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Russia,Trade Balance,-132339.89,-290.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Saudi Arabia,Export,194835.49,427.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Saudi Arabia,Import,755060.4,1657.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Saudi Arabia,Trade Balance,-560224.91,-1229.61,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Singapore,Export,312443.54,685.63,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Singapore,Import,261411.27,573.63,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Singapore,Trade Balance,51032.27,112.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,South Africa,Export,125964.83,276.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,South Africa,Import,338098.78,742.0,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,South Africa,Trade Balance,-212133.95,-465.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Sri Lanka,Export,92492.53,202.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Sri Lanka,Import,16701.9,36.62,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Sri Lanka,Trade Balance,75790.63,166.26,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Switzerland,Export,22744.9,49.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Switzerland,Import,770636.39,1691.26,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Switzerland,Trade Balance,-747891.49,-1641.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Taiwan,Export,93710.38,205.61,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Taiwan,Import,134469.48,295.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Taiwan,Trade Balance,-40759.1,-89.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Thailand,Export,82795.41,181.63,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Thailand,Import,111737.45,245.13,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Thailand,Trade Balance,-28942.04,-63.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Turkey,Export,62932.29,138.08,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Turkey,Import,70482.46,154.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Turkey,Trade Balance,-7550.17,-16.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,UAE,Export,966149.11,2120.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,UAE,Import,1175975.64,2580.88,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,UAE,Trade Balance,-209826.53,-460.56,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,United Kingdom,Export,274498.93,602.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,United Kingdom,Import,332907.9,730.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,United Kingdom,Trade Balance,-58408.97,-128.16,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,USA,Export,857480.68,1881.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,USA,Import,804479.65,1765.47,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,USA,Trade Balance,53001.03,116.28,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Vietnam,Export,40972.83,89.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Vietnam,Import,21207.61,46.52,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,September,Vietnam,Trade Balance,19765.22,43.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Australia,Export,80084.02,186.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Australia,Import,507443.98,1181.81,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Australia,Trade Balance,-427359.96,-995.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Bangladesh,Export,94208.88,219.33,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Bangladesh,Import,11869.92,27.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Bangladesh,Trade Balance,82338.96,191.73,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Belgium,Export,216276.78,503.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Belgium,Import,200468.55,466.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Belgium,Trade Balance,15808.23,36.83,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Brazil,Export,149394.02,347.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Brazil,Import,62034.64,144.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Brazil,Trade Balance,87359.38,203.41,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,China,Export,286778.1,667.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,China,Import,1305929.38,3041.22,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,China,Trade Balance,-1019151.28,-2373.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,France,Export,93052.79,216.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,France,Import,231466.06,539.03,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,France,Trade Balance,-138413.27,-322.37,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Germany,Export,247177.93,575.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Germany,Import,424848.95,989.26,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Germany,Trade Balance,-177671.02,-413.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Hong Kong,Export,263094.59,612.71,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Hong Kong,Import,257843.09,600.44,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Hong Kong,Trade Balance,5251.5,12.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Indonesia,Export,130385.47,303.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Indonesia,Import,214839.44,500.32,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Indonesia,Trade Balance,-84453.97,-196.72,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Iraq,Export,17137.91,39.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Iraq,Import,345333.94,804.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Iraq,Trade Balance,-328196.03,-764.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Italy,Export,166263.08,387.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Italy,Import,150758.15,351.05,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Italy,Trade Balance,15504.93,36.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Japan,Export,137690.49,320.64,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2008,August,Japan,Import,325755.4,758.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
